,price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,tags,product_color,product_variation_inventory,shipping_option_name,shipping_option_price,countries_shipped_to,inventory_total,has_urgency_banner,origin_country,merchant_title,merchant_rating_count,merchant_rating,feedback,notes
878,13.0,84,10000.0,1,4.36,2592.0,1632.0,531.0,260.0,68.0,101.0,"2 Piece Swimsuit,Plus Size,Swimming,plus size bikinis,sexy swimsuit,Bikini swimwear,women swimsuit,Beach,sexy bikini,Swimwear,Halter,Suits,Bikini,Fashion,Summer,swimsuits for girls,bandage bikini,Halter Bikini,Swimsuit,Women's Fashion,Women",black,50.0,Livraison standard,3.0,33,50,0.0,CN,Keeptop international,23719.0,4.30106665542392,91,23719
879,6.0,17,5000.0,1,3.85,817.0,384.0,160.0,125.0,59.0,89.0,"blouse,Summer,Vest,Plus Size,letter print,cute,Tops,tank top,Casual,Women's Fashion,tankvest,Print,sleeveless,Clothing,womens vest,sleeveless tops",blue,1.0,Livraison standard,2.0,41,50,0.0,CN,First Crush,50864.0,4.07964375589808,87,50864
880,15.0,59,100.0,0,3.87,202.0,94.0,50.0,21.0,12.0,25.0,"women dress,boho,Vintage Dresses,Mini,Summer,Beach,Dress,sundress,backless dress,casual dresses,Mini dress,maxi skirt,beach dress,boho dress,summer dresses,Party Dresses,Striped,Women,Women's Fashion,Casual,Necks",,11.0,Livraison standard,4.0,30,50,0.0,CN,Simorly,7267.0,4.1578367964772305,88,7267
881,8.0,7,100.0,0,4.0,13.0,5.0,5.0,1.0,2.0,0.0,"Summer,Sling,Dresses,Dress,V-neck,Casual,Pocket,Women's Fashion,Sleeveless dress,women dress,Floral,sleeveless,Women,loose dress,Pleated,casual dress",white & green,5.0,Livraison standard,2.0,23,50,1.0,CN,yangshaokuei6688,129.0,3.7906976744186003,82,129
882,1.71,2,50.0,1,4.67,3.0,2.0,1.0,0.0,0.0,0.0,"Summer,Shorts,Waist,Elastic,Bottom,pants,Loose,Short pants,Women's Fashion,elastic waist,Fashion,Casual,Women Fashion,Women",grey,2.0,Livraison standard,1.0,31,50,1.0,CN,dududustore,3762.0,3.7974481658692203,0,3762
883,12.0,43,10000.0,1,3.87,632.0,303.0,122.0,99.0,35.0,73.0,"Women Pants,capripant,elastic waist,Waist,Elastic,pants,Summer,Fitness,jogging,harem pants,Women's Fashion,trousers,34pant,Sport,Fashion,Casual",lightpink,50.0,Livraison standard,3.0,42,50,0.0,CN,Clothes-Market,45524.0,3.97293735172656,0,45524
884,20.0,17,50.0,0,4.17,12.0,7.0,2.0,2.0,0.0,1.0,"Summer,Shorts,Sleeve,pants,shortsleeveset,mensjoggersuit,sweat suit,Short pants,short sleeves,Outfits,Women's Fashion,Sport Suits,short sleeve shirt,Sport,men's suits,Casual",red,50.0,Livraison standard,6.0,36,50,1.0,CN,wanghaoshop,26.0,3.92307692307692,80,26
885,9.0,8,1000.0,0,4.17,648.0,347.0,160.0,76.0,33.0,32.0,"bathing suit,Fashion,women beachwear,bikini set,Bikini,Summer,Print,Swimwear,Swimsuit,Floral print,beach swimwear,Women's Fashion,high waist,2piecesbikini,Suits,Floral,floralprintswimwear,Women,Beach,Waist",black,50.0,Livraison standard,3.0,41,50,0.0,CN,kuailem,37956.0,4.03037727895458,85,37956
886,2.0,56,1000.0,1,3.73,41.0,17.0,10.0,6.0,2.0,6.0,"Women Vest,Vest,womens  tank,camisole,Women Blouse,Shirt,Plus Size,womens top,V-neck,sleevelessvest,Womens T Shirts,Women's Fashion,Fashion,Summer,printed,floral shirt,Floral,sleeveless,Women,vneckshirt",green,2.0,Livraison standard,1.0,27,50,0.0,CN,MC lin store,3119.0,3.9099070214812404,82,3119
887,5.0,5,100.0,1,3.4,25.0,11.0,3.0,2.0,3.0,6.0,"lacebrallette,Plus Size,crop top,bralette top,tasselslingerie,Tops,brallettesexy,floral lace,Women's Fashion,Lingerie,Summer,brassierefemme,sleeveless,Floral,Tank,Women,Fashion,Bras,Lace",black,50.0,Livraison standard,2.0,35,50,1.0,CN,cloudya,98.0,3.91836734693878,85,98
888,9.0,14,10000.0,0,4.14,644.0,363.0,134.0,71.0,27.0,49.0,"blouse,Summer,Plus Size,Tank,Tops,Cross,tank top,Women's Fashion,Fashion,strappy,topsampblouse,solid color,sexy,women top,sleeveless,Women",purple,50.0,Livraison standard,3.0,43,50,0.0,CN,pumpkin262012,3972.0,3.84919436052367,0,3972
889,11.0,10,100.0,1,3.56,71.0,29.0,10.0,15.0,6.0,11.0,"Summer,Leggings,Fashion,high waist,pants,slim,Women's Fashion,trousers,Green,Army,Women",armygreen,50.0,Livraison standard,3.0,35,50,0.0,CN,sklioppp,2782.0,4.06901509705248,86,2782
890,16.0,14,1000.0,1,4.27,127.0,75.0,31.0,9.0,4.0,8.0,"2pieceset,Shorts,crop top,Sleeve,Summer,tiktok,Spring,Tops,Spaghetti Strap,short sleeves,Outfits,Fashion",gray & white,50.0,Livraison standard,4.0,36,50,0.0,CN,huangyulanl,514.0,4.2178988326848295,89,514
891,7.0,6,5000.0,0,3.23,1212.0,393.0,201.0,198.0,133.0,287.0,"Summer,Plus Size,short dress,Dress,Mini dress,Pocket,Women's Fashion,Sleeveless dress,off shoulder,solid color,women dress,Casual,Women",white,9.0,Livraison standard,2.0,13,50,0.0,CN,cyh888,1686.0,3.6874258600237297,0,1686
892,7.0,84,10000.0,0,3.93,2526.0,1269.0,485.0,355.0,153.0,264.0,"Women Vest,Plus Size,Cotton T Shirt,Summer,topsamptshirt,tank top,Sleeveless Shirt,Fashion,Casual T-Shirt,Floral,Tank,Casual,T Shirts,Cotton,Floral print,Sexy Top,Tops,Women's Fashion,Print,sleeveless,sexy,Women,tops for women",purple,50.0,Livraison standard,2.0,41,50,0.0,CN,Surper boutique,10501.0,4.02923531092277,85,10501
893,8.0,54,50000.0,0,3.69,14568.0,5946.0,2952.0,2624.0,1310.0,1736.0,"Mini,Fashion,Dress Shirt,Party Dresses,Dress,casual dresses,boho,hooded,party,Hoodies,summer dresses,sleevelessdresse,sexy,Bodycon Dresses,Women's Fashion,sleeveless,Women",grey,50.0,Livraison standard,3.0,78,50,0.0,CN,Goddess-Beauty,78307.0,3.84025693743854,80,78307
894,8.0,7,100.0,0,3.8,15.0,9.0,1.0,1.0,1.0,3.0,"Summer,Vest,Plus Size,Shirt,Loose,V-neck,Women's Fashion,Fashion,sleeveless tops,Casual T-Shirt,Casual,Cotton,blouse,Tank,Necks,Tops,Ladies Top,boho,bohemian,slingshirt,sleeveless,Women,tank top,printed",grey,50.0,Livraison standard,3.0,14,50,0.0,CN,520daiwenqi.show,88.0,4.045454545454549,85,88
895,8.0,7,10000.0,0,3.66,864.0,366.0,168.0,129.0,76.0,125.0,"Summer,Shorts,Floral print,Necks,Sleeve,Pocket,polka dot,Loose,Polkas,short sleeves,Casual,Round neck,Floral,Women's Fashion,summer dress,Print,Dress,Women",white,50.0,Livraison standard,3.0,24,50,0.0,CN,pan-emily,4295.0,3.84959254947614,81,4295
896,3.0,3,100.0,1,4.04,47.0,22.0,13.0,6.0,4.0,2.0,"Summer,harem,trousers,Yoga,high waist,Casual pants,Long pants,pants,Waist,yoga pants,Women's Fashion,yoga leggings,harem pants,High Waist Pants,Fashion,sweat pants,Casual,Women",brown & yellow,1.0,Livraison standard,1.0,29,50,1.0,CN,changzhouzeranshangmaoyouxiangongsi,11401.0,4.09358828172967,87,11401
897,8.0,20,1000.0,0,3.12,341.0,106.0,45.0,62.0,39.0,89.0,"Summer,Plus Size,Deep V-neck Dress,Mini,Beach,Pure Color,Loose,Vacation,V-neck,Mini dress,beach dress,sleeveless,Dress,women dress,Women,Women's Fashion,Casual,casual dress",skyblue,50.0,Livraison standard,2.0,138,50,1.0,CN,blessua,7858.0,3.95316874522779,83,7858
898,6.0,21,5000.0,0,3.18,573.0,174.0,96.0,97.0,69.0,137.0,"Summer,womens dresses,Mini,Patchwork,Dress,backlessbeachwear,Mini dress,beachdresse,Women's Fashion,Women S Clothing,soliddresse,party,backless,sexy,Casual,sleeveless",rose,13.0,Livraison standard,2.0,34,50,1.0,CN,SKATE,9827.0,4.11386995013738,0,9827
899,9.0,21,100.0,0,3.51,47.0,17.0,10.0,6.0,8.0,6.0,"Summer,womens dresses,Mini,Patchwork,fashion dress,Dress,Mini dress,Women's Fashion,Women S Clothing,backless,sexy,party,Casual,sleeveless",green,7.0,Livraison standard,3.0,34,50,1.0,CN,SKATE,9827.0,4.11386995013738,87,9827
900,11.0,49,100.0,0,3.73,26.0,12.0,4.0,3.0,5.0,2.0,"blouse,Summer,Vest,Fashion,Shirt,crossstrap,Tops,Loose,Cross,strap,Women's Fashion,solid color,sexy,Casual",winered,25.0,Livraison standard,2.0,43,50,1.0,CN,libo peng,1160.0,4.143965517241379,88,1160
901,13.0,11,1000.0,0,3.36,350.0,115.0,75.0,54.0,33.0,73.0,"Summer,Shorts,Necks,floralprintdres,plus size dress,Dress,summer dress,Vintage,Mini dress,Round neck,Print,short sleeves,shortsleevesdres,off shoulder dress,Sleeve,Girls Dresses,women dress,print dress,Women's Fashion,loose dress,casual dress",red,50.0,Livraison standard,3.0,14,50,0.0,CN,WDHDAGE,8821.0,3.87200997619318,82,8821
902,11.0,11,5000.0,1,4.16,1401.0,777.0,298.0,185.0,54.0,87.0,"strapless,Fashion,off the shoulder top,Tops,strapless crop top,Two piece set,Women's Fashion,twopieceoutfit,Suits,Print,crop top,sexy,croptopsforwomen,summer tops,Women",white,41.0,Livraison standard,2.0,37,50,0.0,CN,chailing,13879.0,4.05447078319764,87,13879
903,7.0,7,1000.0,0,4.02,636.0,330.0,128.0,90.0,34.0,54.0,"Summer,Vest,momshirt,Get,summer t-shirts,funnytop,yoga top,Tops,Women's Fashion,Fashion,Casual,Women,blouse,Funny,Tank,Shirt,graphic tee,sleevelessblouse,sportsamprecreation,Dinosaur,gymwear,sleeveless,casualblouse",white,50.0,Livraison standard,2.0,41,50,1.0,CN,Chuanpu,35358.0,4.01815713558459,85,35358
904,9.0,10,10.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,"blouse,Summer,Fashion,Ladies Fashion,topsandtop,slim,V-neck,Ladies,Women S Clothing,sleeveless tops,Print,sleeveless,Printing,Tops,Women",black,50.0,Livraison standard,3.0,43,50,1.0,CN,pedeska,291.0,3.6907216494845403,79,291
905,8.0,7,100.0,0,4.19,54.0,33.0,10.0,4.0,2.0,5.0,"Summer,Plus Size,women dresses,Evening Dress,Dress,slim,casual dresses,Mini dress,beach dress,Fashion,sleeveless,summer dresses,casual dress,slim dress,Shorts,Waist,short dress,Slim Fit,Women's Fashion,camouflage,Sleeveless dress,t,women dress,Women",pink,50.0,Livraison standard,2.0,21,50,1.0,CN,fuzhoushicangshanqutiantuwenhuachuanboyouxiangongsi,8989.0,3.8519301368339103,82,8989
906,8.0,8,1000.0,0,4.06,121.0,61.0,28.0,16.0,10.0,6.0,"blouse,Summer,Shorts,Cotton,Shirt,letter print,Sleeve,Tops,topsamptshirt,short sleeves,Round neck,Women's Fashion,Plus Size,teesamptshirt,Casual T-Shirt,Print,Women,women top,Fashion,Casual,Necks",pink,1.0,Livraison standard,3.0,42,50,0.0,CN,longlongchenchen,3300.0,4.02424242424242,85,3300
907,6.0,17,5000.0,1,4.26,550.0,322.0,122.0,62.0,13.0,31.0,"Summer,Slim Fit,Waist,Spaghetti,onepiece,slim,beach wear,Shorts,Women's Fashion,Fashion,sexy,Ladies,sleeveless,sexy jumpsuit,jumpsuit,women Jumpsuit,Casual,Women",grey,20.0,Livraison standard,2.0,48,50,0.0,CN,jjqiiozoqv,5781.0,4.27486594014876,91,5781
908,14.0,13,100.0,0,4.5,113.0,82.0,17.0,7.0,3.0,4.0,"Summer,long skirt,Fashion,Lace,Dress,camouflagewomensdre,Pocket,Women's Fashion,lace skirts,camouflagedre,sexy,Summer Fashion,summer dresses,sleevelessskirt,slim,Casual,Waist,printeddre,high waist,Skirts,pocketskirt,camouflage,Sleeveless dress,t,print dress,mini skirt,Print,sleeveless",grey,50.0,Livraison standard,3.0,40,50,0.0,CN,wushein,7627.0,4.0477251868362405,0,7627
909,13.0,93,100.0,0,4.09,127.0,68.0,27.0,15.0,9.0,8.0,"Summer,Plus Size,midcalfdres,Dress,Loose,strap,Cotton Dress,Women's Fashion,Fashion,frilled,sleeveless,Women,Casual,Cotton",pink,5.0,Livraison standard,3.0,40,50,0.0,CN,yourvogue,26833.0,4.2353818059851704,90,26833
910,13.0,59,1000.0,0,4.14,870.0,520.0,133.0,106.0,40.0,71.0,"Blues,Summer,Shorts,rippedjean,Women jeans,Denim,Casual,Pocket,Women's Fashion,jeansshort,Denim Shorts,Vintage,womenshortpan,sexy,shortsforwomen,holejean,Jeans,Women",navyblue,50.0,Livraison standard,3.0,43,50,1.0,CN,speedup,16523.0,4.03873388609817,86,16523
911,5.0,5,5000.0,1,3.88,883.0,446.0,162.0,109.0,59.0,107.0,"women dress,dressesforwomen,Floral print,Summer,long dress,Plus Size,summer dress,Print,Women's Fashion,Dresses,beach dress,Sleeveless dress,fashion dresses,Floral,Party Dresses,Women,Fashion,Dress,sleeveless,casual dress",black,50.0,Livraison standard,2.0,23,50,0.0,CN,yuanchentrade,11883.0,4.12067659681899,88,11883
912,3.69,53,100.0,1,4.36,11.0,6.0,3.0,2.0,0.0,0.0,"Summer,Fashion,pants,women's pants,midwaist,Loose,straighttrouser,Casual,Women's Fashion,solid color,midpant,Large Size,slim,croppedtrouser,Women",black,1.0,Livraison standard,1.0,27,50,0.0,CN,xonyaly,277.0,3.85559566787004,0,277
913,3.85,69,1000.0,1,3.23,185.0,51.0,33.0,42.0,26.0,33.0,"bohemia,bathing suit,Fashion,bikini set,padded,Summer,Beach,beach wear,Swimsuit,Bikini,Swimwear,boho,Women,Push up bikini,Women's Fashion,Bras,Swimming",multicolor,1.0,Livraison standard,1.0,25,50,0.0,CN,chengyongbo64,703.0,3.9601706970128,85,703
914,11.0,10,100.0,0,3.91,22.0,13.0,1.0,4.0,1.0,3.0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women",white,50.0,Livraison standard,3.0,40,50,0.0,CN,loft415,7363.0,4.1063425234279505,87,7363
915,2.0,2,1000.0,0,4.19,81.0,50.0,14.0,6.0,4.0,7.0,"blouse,Summer,Plus Size,Tops & Blouses,Lace,Tank,Tops,topsamptshirt,tank top,Women's Fashion,Fashion,Loose,topsampblouse,Print,sleeveless,sexy,Women,Casual,Cotton",green,1.0,Livraison standard,1.0,35,50,1.0,CN,hellohorse,126370.0,4.14695734747171,89,126370
916,8.0,85,100.0,1,4.5,14.0,9.0,3.0,2.0,0.0,0.0,"Summer,antimosquitofly,Electric,Home & Living,flyswatter,electricswatter,Home & Kitchen,Battery,insectzapper,flyswatterelectric,Home,mosquitoswatter,electricbugswatter,mosquitokiller",white,1.0,Livraison standard,2.0,15,50,0.0,CN,Kelecha1,173.0,3.9017341040462403,84,173
917,7.0,7,10.0,0,3.36,11.0,4.0,1.0,3.0,1.0,2.0,"Fashion,crop top,Fitness,Tops,Shorts,Women's Fashion,Plus Size,Sport Suits,sexy,Ladies,sleeveless,Sport,Collar,Women",black,1.0,Livraison standard,2.0,38,50,1.0,CN,mermaidpainting,4485.0,3.81047937569677,80,4485
918,11.0,24,1000.0,0,3.73,154.0,68.0,31.0,21.0,14.0,20.0,"Mini,Tassels,Plus Size,Lace,Summer,Dress,summer dress,short dress,Women's Fashion,Shorts,Lace Dress,sexy,sleeveless,white,Beach,Casual,Women",white,50.0,Livraison standard,3.0,42,50,1.0,CN,Youth Forever,47639.0,4.21343856923949,90,47639
919,11.0,10,5000.0,1,3.2,249.0,85.0,35.0,38.0,26.0,65.0,"Summer,Shorts,pants,Loose,Overalls,Casual,Women's Fashion,Fashion,black,sleeveless,jumpsuit,jumpsuitsampromper,Women Fashion,Women",black,35.0,Livraison standard,2.0,28,50,0.0,CN,shuilingjiao international trade company,88193.0,4.08089077364417,87,88193
920,2.7,3,10000.0,1,4.13,1165.0,667.0,217.0,137.0,59.0,85.0,"Summer,fashion women,Plus Size,Tank,Tops,topsamptshirt,tank top,Spaghetti Strap,Print,Women's Fashion,Fashion,printed,blousesampshirt,sleeveless,Women,Spaghetti,Casual,Flowers,sleeveless tops",floral,1.0,Livraison standard,1.0,33,50,0.0,CN,WOW BANG,16013.0,4.10884906013864,0,16013
921,5.83,8,5000.0,0,3.99,639.0,337.0,118.0,89.0,33.0,62.0,"Deep V-Neck,Summer,Plus Size,Spaghetti Strap,Overalls,Women's Fashion,sleeveless,Women,Casual,jumpsuit",green,50.0,Livraison standard,2.0,40,50,0.0,,Maryswill,91631.0,3.83793694273772,81,91631
922,11.0,14,20000.0,1,3.76,8029.0,3689.0,1502.0,1160.0,592.0,1086.0,"Summer,Leggings,trousers,high waist,Casual pants,Army,pants,Women's Fashion,pencil pants,Fashion,Green,Women,slim,Pants & Capris",black,19.0,Livraison standard,2.0,43,50,1.0,CN,xiaomi,17760.0,4.13710585585586,88,17760
923,12.0,11,100.0,0,3.97,37.0,23.0,4.0,1.0,4.0,5.0,"Women's Fashion,Summer,Shorts,Sleeve,shortsleeveset,mensjoggersuit,sweat suit,Short pants,summersuitset,short sleeves,Sport,summerpant,Sport Suits,toppant,short sleeve shirt,Outfits,men's suits,Casual",white,50.0,Livraison standard,3.0,42,50,0.0,CN,love ~xi,1452.0,3.73553719008264,79,1452
924,5.66,6,100.0,0,3.08,13.0,3.0,3.0,3.0,0.0,4.0,"slimming,wasitcincher,Fashion,waistgirdle,slimmingcorset,Corset,Summer,Waist,waist trainer,Fashion Accessory,Vest,shaperwear,belt",black,50.0,Expediere Standard,2.0,35,50,1.0,CN,sklioppp,2782.0,4.06901509705248,0,2782
925,16.0,14,100.0,0,4.0,11.0,5.0,3.0,2.0,0.0,1.0,"Summer,short sleeve dress,Floral print,Dresses,Dress,Print,boho,long dress,Women's Fashion,boho dress,women's dress,Floral,women dress,Women,Beach,casual dress",black,50.0,Livraison standard,5.0,26,50,0.0,CN,Honesty integrity,3588.0,4.1482720178372405,89,3588
926,3.67,13,1000.0,0,4.09,197.0,97.0,48.0,33.0,10.0,9.0,"sleeveless,Fashion,Tank,letter print,Women Blouse,Summer,Workout,summer t-shirts,Fox,Casual,Funny,Women's Fashion,Casual T-Shirt,women t shirt,women tank top,Print,loose t-shirt,women top,Tops,Women",black,50.0,Livraison standard,1.0,43,50,0.0,CN,Sonick,11505.0,4.13672316384181,88,11505
927,12.0,11,100.0,0,3.73,104.0,40.0,24.0,24.0,4.0,12.0,"cute,Plus Size,bikini set,bathing suit,sexy bikini,Floral,Women's Fashion,Fashion,Summer,printedbikini,Summer Fashion,sexy,Swimsuit  For Women,Casual,Women Fashion,Women,Floral print,Swimsuit,Bikini,Print,Beach,Swimming",yellow,50.0,Livraison standard,3.0,42,50,0.0,CN,cupminger,17002.0,4.02782025644042,85,17002
928,2.71,6,100.0,1,3.4,20.0,6.0,5.0,4.0,1.0,4.0,"Summer,Shorts,pants,Loose,Overalls,Casual,Women's Fashion,Fashion,black,sleeveless,jumpsuit,jumpsuitsampromper,Women Fashion,Women",pink,2.0,Livraison standard,1.0,31,50,0.0,CN,dududustore,3762.0,3.7974481658692203,80,3762
929,5.73,5,100.0,0,4.03,63.0,29.0,14.0,15.0,3.0,2.0,"Summer,Shorts,Breathable,Spring,Men,Socks,low,pure,Invisible,Cotton",black,50.0,Livraison standard,1.0,137,50,0.0,CN,chuxinmile,3852.0,4.00311526479751,85,3852
930,8.0,7,10000.0,0,3.84,1958.0,889.0,427.0,291.0,144.0,207.0,"Summer,Shorts,Rompers,Casual,Floral,Women's Fashion,off shoulder,sexy,Ladies,sleeveless,Women,Beach,playsuit,jumpsuit",navy blue,50.0,Livraison standard,2.0,25,50,0.0,CN,besagift,61895.0,4.26800226189515,0,61895
931,9.0,8,100.0,0,3.7,27.0,11.0,4.0,6.0,5.0,1.0,"Jeans,Plus Size,Sleeve,Summer,Dress,Denim,summer dress,denimjeansdres,short sleeves,casual dresses,Ladies,Women's Fashion,Shorts,minishirtdres,Lines,mididre,Women",blue,50.0,Livraison standard,3.0,81,50,0.0,CN,FY251,104.0,3.89423076923077,85,104
932,14.0,12,100.0,0,2.7,20.0,6.0,1.0,3.0,1.0,9.0,"Summer,Fashion,Shirt,Dresses,Dress,Women's Fashion,Midi Dress,sexy,Skirts,Casual,Women",pink,14.0,Livraison standard,3.0,27,50,1.0,CN,lixingongyuan,1643.0,3.9227023737066298,82,1643
933,3.66,4,100.0,0,3.04,23.0,7.0,3.0,4.0,2.0,7.0,"Summer,Fashion,crop top,Lace,womens bralette,sheerlacebra,lacebralette,lace bralette top,Spaghetti Strap,Women's Fashion,bra top,women top,Tops,Bras,Necks",blue,50.0,Livraison standard,1.0,138,50,0.0,CN,blessua,7858.0,3.95316874522779,83,7858
934,6.0,6,100.0,0,3.4,5.0,2.0,0.0,2.0,0.0,1.0,"blouse,Women Vest,Vest,summer t-shirts,Tank,Shirt,Summer,Tops,Loose,Casual,slingtop,Print,Women's Fashion,printed,Tops & T-Shirts,Plus size top,sleeveless,Tank&Sleeveless",yellow,50.0,Livraison standard,2.0,14,50,1.0,CN,MAzhiyong.0602WG,112.0,3.625,76,112
935,12.0,85,1000.0,0,3.58,137.0,63.0,18.0,17.0,14.0,25.0,"printedtop,strapless,Fashion,Floral print,Sexy Top,Mini,Tops,strapless crop top,Women's Fashion,tank top,tops for women,Print,T Shirts,Ladies,floraltop,Dress,Mini dress,summer tops,Floral,Cotton",white,50.0,Livraison standard,3.0,43,50,0.0,CN,Snow White,15407.0,3.8553904069578797,0,15407
936,9.0,8,5000.0,0,3.68,856.0,358.0,169.0,147.0,64.0,118.0,"Summer,Strapless Dress,Fashion,Tank,Mini,Dress,Floral dress,Mini dress,2018fashion,Women's Fashion,Sleeveless dress,tank top,Women,Summer Fashion,women dress,bodycon,Spaghetti,Tops,Floral,casual dress",pink,50.0,Стандартная доставка,3.0,43,50,0.0,CN,Molesfashion,5083.0,3.94747196537478,0,5083
937,13.0,56,100.0,1,3.55,20.0,8.0,5.0,1.0,2.0,4.0,"shortskirtsdresse,summer dress,womenshortsleevedre,Fashion,Sleeve,slim dress,Summer,Dress,ellessedressforwomen,short sleeves,Women's Fashion,Shorts,solidcolordresse,Sexy Dress,sexyshortdresse,women dress,sexy,slim,shortsdresse,ellesse,Women",black,50.0,Livraison standard,3.0,38,50,0.0,CN,zhangxiaoyunyun,111.0,3.77477477477477,77,111
938,3.0,3,50.0,0,4.25,4.0,3.0,0.0,0.0,1.0,0.0,"Sleeveless dress,dressesforwomen,Summer,long dress,Dress,summer dress,backless dress,Casual,Cotton Dress,Party Dress,sleeveless,prom dresses,loose dress,Women",orange,1.0,Livraison standard,1.0,27,50,0.0,CN,gaoying666300,28.0,4.03571428571429,81,28
939,9.0,8,1000.0,1,3.67,108.0,43.0,20.0,24.0,8.0,13.0,"Summer,Vest,Plus Size,long dress,Dress,Loose,V-neck,Ladies,beach dress,Fashion,party,Floral,Casual,Deep V-Neck,Swing dress,Floral print,Party Dress,Women's Fashion,maixdre,Sleeveless dress,retro,Swing,Print,women dress,Beach,sleeveless",winered & yellow,1.0,Standard Shipping,3.0,35,50,0.0,CN,ToToToTo Market,12441.0,3.92468451089141,0,12441
940,11.0,11,1000.0,0,3.62,131.0,53.0,26.0,21.0,11.0,20.0,"Summer,Shorts,Fashion,Spaghetti,evening gown,Outfits,Casual,Elegant,Women's Fashion,Plus Size,sleeveless,summer dresses,women Jumpsuit,Rompers,jumpsuit",pink,50.0,Livraison standard,2.0,41,50,0.0,CN,DaDaDa Bao,8362.0,3.81714900741449,80,8362
941,11.0,10,100.0,0,3.55,89.0,37.0,17.0,10.0,8.0,17.0,"Mini,Fashion,Summer,long dress,plus size dress,Dress,slim,Mini dress,Women's Fashion,Party Dress,printed,Sexy Dress,Skirts,Casual,Slim Fit,Deep V-Neck,party,dress slim,Flowers,Necks,Plus Size,summer dress,Sleeveless dress,print dress,Evening Dress,Ladies,women dress,shoulder dress,Women,Beach,sleeveless",rose,17.0,Livraison standard,3.0,32,50,0.0,CN,zhiceyang,88.0,3.55681818181818,74,88
942,11.0,10,100.0,1,3.13,45.0,11.0,11.0,7.0,5.0,11.0,"Summer,Women Rompers,trousers,Tank,Fashion,Long pants,Spring,pants,Women's Fashion,Cargo pants,harem pants,Jumpsuits & Rompers,overallsforwomen,bibpant,Ladies,Wool,women Jumpsuit,Casual,jumpsuit",blue,1.0,Livraison standard,3.0,26,50,0.0,CN,hanziye1234,364.0,3.38186813186813,71,364
943,9.0,26,10000.0,1,3.78,2090.0,892.0,440.0,379.0,168.0,211.0,"Summer,strapless,Tank,Tops,Women's Fashion,tank top,beachvest,off shoulder,sleeveless,women top,backless,Strapless Top",black,50.0,Livraison standard,3.0,40,50,0.0,,freebird,839882.0,4.103759813878621,87,839882
944,7.0,49,1000.0,0,3.99,194.0,98.0,41.0,25.0,15.0,15.0,"Mens T Shirt,fathertshirt,Fashion,Shirt,Summer,mensfitnesstshirt,Tops,summer t-shirts,T Shirts,Men's Fashion,Men,giftformen,Fitness,summer tops,gifts for dad,gymstighttshirt",black,50.0,Livraison standard,2.0,40,50,1.0,CN,heqiongdian,2946.0,4.31602172437203,0,2946
945,3.73,17,100.0,1,4.37,27.0,17.0,7.0,1.0,0.0,2.0,"blouse,Summer,Shorts,Grunge,letter print,Sleeve,Funny,Shirt,short sleeves,Women's Fashion,strangerthing,Clothing,Women,Fashion,T Shirts,Cotton",white,5.0,Livraison standard,1.0,48,50,0.0,CN,Unlimited retaliation,343.0,4.5218658892128305,94,343
946,8.0,10,50.0,0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,"Summer,short sleeve dress,neck dress,Necks,Sleeve,Beach,Dress,Loose,short sleeves,V-neck,Shorts,beach dress,Plus Size,Midi Dress,summer dress,Print,Pullovers,Women's Fashion,Casual,Women",yellow,5.0,Livraison standard,2.0,23,50,1.0,CN,zhuangyuping1,127.0,3.8740157480315,79,127
947,3.81,25,100.0,1,3.32,25.0,11.0,3.0,2.0,1.0,8.0,"water,blowing,Elastic,Children's Toys,Balloon,Plastic,Rubber,airball,childrensballoon,bubbleball,bubble",orange,50.0,Livraison standard,1.0,35,50,0.0,CN,Yguo,613.0,3.94453507340946,82,613
